state,city,geography,subgeography,subject_race,search_rate,stop_rate,hit_rate,inferred_threshold,stops_per_year,stop_rate_n
FL,Statewide,FL,Hillsborough County,white,NA,0.041456845517791496,NA,NA,18266.125,461205.375
FL,Statewide,FL,Hillsborough County,black,NA,0.05130114948332048,NA,NA,5081,160542.125
FL,Statewide,FL,Hillsborough County,hispanic,NA,0.03425727540196789,NA,NA,6017.75,171800.75
FL,Statewide,FL,Holmes County,white,NA,0.041456845517791496,NA,NA,2229.625,461205.375
FL,Statewide,FL,Holmes County,black,NA,0.05130114948332048,NA,NA,610.125,160542.125
FL,Statewide,FL,Holmes County,hispanic,NA,0.03425727540196789,NA,NA,264.125,171800.75
FL,Statewide,FL,Indian River County,white,NA,0.041456845517791496,NA,NA,4782.875,461205.375
FL,Statewide,FL,Indian River County,black,NA,0.05130114948332048,NA,NA,1564.75,160542.125
FL,Statewide,FL,Indian River County,hispanic,NA,0.03425727540196789,NA,NA,1498.625,171800.75
FL,Statewide,FL,Jackson County,white,NA,0.041456845517791496,NA,NA,5249.375,461205.375
FL,Statewide,FL,Jackson County,black,NA,0.05130114948332048,NA,NA,1920.75,160542.125
FL,Statewide,FL,Jackson County,hispanic,NA,0.03425727540196789,NA,NA,503.125,171800.75
FL,Statewide,FL,Jefferson County,white,NA,0.041456845517791496,NA,NA,2775.625,461205.375
FL,Statewide,FL,Jefferson County,black,NA,0.05130114948332048,NA,NA,1342.75,160542.125
FL,Statewide,FL,Jefferson County,hispanic,NA,0.03425727540196789,NA,NA,317.25,171800.75
FL,Statewide,FL,Lafayette County,white,NA,0.041456845517791496,NA,NA,818.875,461205.375
FL,Statewide,FL,Lafayette County,black,NA,0.05130114948332048,NA,NA,154.38202247191012,160542.125
FL,Statewide,FL,Lafayette County,hispanic,NA,0.03425727540196789,NA,NA,78.74157303370787,171800.75
FL,Statewide,FL,Lake County,white,NA,0.041456845517791496,NA,NA,10377.5,461205.375
FL,Statewide,FL,Lake County,black,NA,0.05130114948332048,NA,NA,2669.625,160542.125
FL,Statewide,FL,Lake County,hispanic,NA,0.03425727540196789,NA,NA,2553.875,171800.75
FL,Statewide,FL,Lee County,white,NA,0.041456845517791496,NA,NA,11183.375,461205.375
FL,Statewide,FL,Lee County,black,NA,0.05130114948332048,NA,NA,2118,160542.125
FL,Statewide,FL,Lee County,hispanic,NA,0.03425727540196789,NA,NA,3630,171800.75
FL,Statewide,FL,Leon County,white,NA,0.041456845517791496,NA,NA,13257.75,461205.375
FL,Statewide,FL,Leon County,black,NA,0.05130114948332048,NA,NA,7810.25,160542.125
FL,Statewide,FL,Leon County,hispanic,NA,0.03425727540196789,NA,NA,1393.125,171800.75
FL,Statewide,FL,Levy County,white,NA,0.041456845517791496,NA,NA,3318.75,461205.375
FL,Statewide,FL,Levy County,black,NA,0.05130114948332048,NA,NA,542.75,160542.125
FL,Statewide,FL,Levy County,hispanic,NA,0.03425727540196789,NA,NA,233.5,171800.75
FL,Statewide,FL,Liberty County,white,NA,0.041456845517791496,NA,NA,895,461205.375
FL,Statewide,FL,Liberty County,black,NA,0.05130114948332048,NA,NA,258.375,160542.125
FL,Statewide,FL,Liberty County,hispanic,NA,0.03425727540196789,NA,NA,61.36363636363636,171800.75
FL,Statewide,FL,Madison County,white,NA,0.041456845517791496,NA,NA,4479.375,461205.375
FL,Statewide,FL,Madison County,black,NA,0.05130114948332048,NA,NA,2498,160542.125
FL,Statewide,FL,Madison County,hispanic,NA,0.03425727540196789,NA,NA,992.25,171800.75
FL,Statewide,FL,Manatee County,white,NA,0.041456845517791496,NA,NA,5786.5,461205.375
FL,Statewide,FL,Manatee County,black,NA,0.05130114948332048,NA,NA,1242.375,160542.125
FL,Statewide,FL,Manatee County,hispanic,NA,0.03425727540196789,NA,NA,1447,171800.75
FL,Statewide,FL,Marion County,white,NA,0.041456845517791496,NA,NA,8143.25,461205.375
FL,Statewide,FL,Marion County,black,NA,0.05130114948332048,NA,NA,2462.125,160542.125
FL,Statewide,FL,Marion County,hispanic,NA,0.03425727540196789,NA,NA,1566,171800.75
FL,Statewide,FL,Martin County,white,NA,0.041456845517791496,NA,NA,7543.875,461205.375
FL,Statewide,FL,Martin County,black,NA,0.05130114948332048,NA,NA,3081.25,160542.125
FL,Statewide,FL,Martin County,hispanic,NA,0.03425727540196789,NA,NA,3164.75,171800.75
FL,Statewide,FL,Miami-Dade County,white,NA,0.041456845517791496,NA,NA,14476.75,461205.375
FL,Statewide,FL,Miami-Dade County,black,NA,0.05130114948332048,NA,NA,12210.5,160542.125
FL,Statewide,FL,Miami-Dade County,hispanic,NA,0.03425727540196789,NA,NA,46541.125,171800.75
FL,Statewide,FL,Monroe County,white,NA,0.041456845517791496,NA,NA,7467.25,461205.375
FL,Statewide,FL,Monroe County,black,NA,0.05130114948332048,NA,NA,928.75,160542.125
FL,Statewide,FL,Monroe County,hispanic,NA,0.03425727540196789,NA,NA,3127.125,171800.75
FL,Statewide,FL,Nassau County,white,NA,0.041456845517791496,NA,NA,3977.75,461205.375
FL,Statewide,FL,Nassau County,black,NA,0.05130114948332048,NA,NA,1156,160542.125
FL,Statewide,FL,Nassau County,hispanic,NA,0.03425727540196789,NA,NA,389,171800.75
FL,Statewide,FL,Okaloosa County,white,NA,0.041456845517791496,NA,NA,7013.125,461205.375
FL,Statewide,FL,Okaloosa County,black,NA,0.05130114948332048,NA,NA,1238.75,160542.125
FL,Statewide,FL,Okaloosa County,hispanic,NA,0.03425727540196789,NA,NA,515.125,171800.75
FL,Statewide,FL,Okeechobee County,white,NA,0.041456845517791496,NA,NA,1224.875,461205.375
FL,Statewide,FL,Okeechobee County,black,NA,0.05130114948332048,NA,NA,314.75,160542.125
FL,Statewide,FL,Okeechobee County,hispanic,NA,0.03425727540196789,NA,NA,582,171800.75
FL,Statewide,FL,Orange County,white,NA,0.041456845517791496,NA,NA,26199.875,461205.375
FL,Statewide,FL,Orange County,black,NA,0.05130114948332048,NA,NA,10526.625,160542.125
FL,Statewide,FL,Orange County,hispanic,NA,0.03425727540196789,NA,NA,13923.875,171800.75
FL,Statewide,FL,Osceola County,white,NA,0.041456845517791496,NA,NA,10890.375,461205.375
FL,Statewide,FL,Osceola County,black,NA,0.05130114948332048,NA,NA,3966.25,160542.125
FL,Statewide,FL,Osceola County,hispanic,NA,0.03425727540196789,NA,NA,8460.25,171800.75
FL,Statewide,FL,Palm Beach County,white,NA,0.041456845517791496,NA,NA,32595,461205.375
FL,Statewide,FL,Palm Beach County,black,NA,0.05130114948332048,NA,NA,15963.375,160542.125
FL,Statewide,FL,Palm Beach County,hispanic,NA,0.03425727540196789,NA,NA,14958.5,171800.75
FL,Statewide,FL,Pasco County,white,NA,0.041456845517791496,NA,NA,9427.375,461205.375
FL,Statewide,FL,Pasco County,black,NA,0.05130114948332048,NA,NA,1118.875,160542.125
FL,Statewide,FL,Pasco County,hispanic,NA,0.03425727540196789,NA,NA,1697.625,171800.75
FL,Statewide,FL,Pinellas County,white,NA,0.041456845517791496,NA,NA,10058.875,461205.375
FL,Statewide,FL,Pinellas County,black,NA,0.05130114948332048,NA,NA,2221.375,160542.125
FL,Statewide,FL,Pinellas County,hispanic,NA,0.03425727540196789,NA,NA,1505,171800.75
FL,Statewide,FL,Polk County,white,NA,0.041456845517791496,NA,NA,17862.625,461205.375
FL,Statewide,FL,Polk County,black,NA,0.05130114948332048,NA,NA,4522.125,160542.125
FL,Statewide,FL,Polk County,hispanic,NA,0.03425727540196789,NA,NA,4769.125,171800.75
FL,Statewide,FL,Putnam County,white,NA,0.041456845517791496,NA,NA,3211.5,461205.375
FL,Statewide,FL,Putnam County,black,NA,0.05130114948332048,NA,NA,853.625,160542.125
FL,Statewide,FL,Putnam County,hispanic,NA,0.03425727540196789,NA,NA,244.25,171800.75
FL,Statewide,FL,Saint Johns County,white,NA,0.041456845517791496,NA,NA,18,461205.375
FL,Statewide,FL,Saint Johns County,black,NA,0.05130114948332048,NA,NA,12,160542.125
FL,Statewide,FL,Saint Johns County,hispanic,NA,0.03425727540196789,NA,NA,24,171800.75
FL,Statewide,FL,Saint Lucie County,black,NA,0.05130114948332048,NA,NA,18,160542.125
FL,Statewide,FL,Santa Rosa County,white,NA,0.041456845517791496,NA,NA,7476.125,461205.375
FL,Statewide,FL,Santa Rosa County,black,NA,0.05130114948332048,NA,NA,1011,160542.125
FL,Statewide,FL,Santa Rosa County,hispanic,NA,0.03425727540196789,NA,NA,356.5,171800.75
FL,Statewide,FL,Sarasota County,white,NA,0.041456845517791496,NA,NA,6709.875,461205.375
FL,Statewide,FL,Sarasota County,black,NA,0.05130114948332048,NA,NA,861.875,160542.125
FL,Statewide,FL,Sarasota County,hispanic,NA,0.03425727540196789,NA,NA,1174.375,171800.75
FL,Statewide,FL,Seminole County,white,NA,0.041456845517791496,NA,NA,6455.875,461205.375
FL,Statewide,FL,Seminole County,black,NA,0.05130114948332048,NA,NA,1682.875,160542.125
FL,Statewide,FL,Seminole County,hispanic,NA,0.03425727540196789,NA,NA,1835.125,171800.75
FL,Statewide,FL,St Johns County,white,NA,0.041456845517791496,NA,NA,178.5,461205.375
FL,Statewide,FL,St Johns County,black,NA,0.05130114948332048,NA,NA,52.28571428571428,160542.125
FL,Statewide,FL,St Johns County,hispanic,NA,0.03425727540196789,NA,NA,64.5,171800.75
FL,Statewide,FL,St. Johns County,white,NA,0.041456845517791496,NA,NA,5671.25,461205.375
FL,Statewide,FL,St. Johns County,black,NA,0.05130114948332048,NA,NA,1663.625,160542.125
FL,Statewide,FL,St. Johns County,hispanic,NA,0.03425727540196789,NA,NA,843.875,171800.75
FL,Statewide,FL,St Lucie County,white,NA,0.041456845517791496,NA,NA,262,461205.375
FL,Statewide,FL,St Lucie County,black,NA,0.05130114948332048,NA,NA,132,160542.125
FL,Statewide,FL,St Lucie County,hispanic,NA,0.03425727540196789,NA,NA,122.18181818181819,171800.75
FL,Statewide,FL,St. Lucie County,white,NA,0.041456845517791496,NA,NA,13954.5,461205.375
FL,Statewide,FL,St. Lucie County,black,NA,0.05130114948332048,NA,NA,5710.625,160542.125
FL,Statewide,FL,St. Lucie County,hispanic,NA,0.03425727540196789,NA,NA,6863.125,171800.75
FL,Statewide,FL,Sumter County,white,NA,0.041456845517791496,NA,NA,4337.25,461205.375
FL,Statewide,FL,Sumter County,black,NA,0.05130114948332048,NA,NA,1130.5,160542.125
FL,Statewide,FL,Sumter County,hispanic,NA,0.03425727540196789,NA,NA,779.375,171800.75
FL,Statewide,FL,Suwannee County,white,NA,0.041456845517791496,NA,NA,3123.375,461205.375
FL,Statewide,FL,Suwannee County,black,NA,0.05130114948332048,NA,NA,1211.75,160542.125
FL,Statewide,FL,Suwannee County,hispanic,NA,0.03425727540196789,NA,NA,437.625,171800.75
FL,Statewide,FL,Taylor County,white,NA,0.041456845517791496,NA,NA,2379.625,461205.375
FL,Statewide,FL,Taylor County,black,NA,0.05130114948332048,NA,NA,459.875,160542.125
FL,Statewide,FL,Taylor County,hispanic,NA,0.03425727540196789,NA,NA,106,171800.75
FL,Statewide,FL,Thomas County,white,NA,0.041456845517791496,NA,NA,12,461205.375
FL,Statewide,FL,Union County,white,NA,0.041456845517791496,NA,NA,1013.375,461205.375
FL,Statewide,FL,Union County,black,NA,0.05130114948332048,NA,NA,252.25,160542.125
FL,Statewide,FL,Union County,hispanic,NA,0.03425727540196789,NA,NA,50.96629213483146,171800.75
FL,Statewide,FL,Volusia County,white,NA,0.041456845517791496,NA,NA,8665.875,461205.375
FL,Statewide,FL,Volusia County,black,NA,0.05130114948332048,NA,NA,2322.875,160542.125
FL,Statewide,FL,Volusia County,hispanic,NA,0.03425727540196789,NA,NA,1695.375,171800.75
FL,Statewide,FL,Wakulla County,white,NA,0.041456845517791496,NA,NA,5344.25,461205.375
FL,Statewide,FL,Wakulla County,black,NA,0.05130114948332048,NA,NA,818.75,160542.125
FL,Statewide,FL,Wakulla County,hispanic,NA,0.03425727540196789,NA,NA,129.875,171800.75
FL,Statewide,FL,Walton County,white,NA,0.041456845517791496,NA,NA,2829.625,461205.375
FL,Statewide,FL,Walton County,black,NA,0.05130114948332048,NA,NA,363.625,160542.125
FL,Statewide,FL,Walton County,hispanic,NA,0.03425727540196789,NA,NA,196.25,171800.75
FL,Statewide,FL,Washington County,white,NA,0.041456845517791496,NA,NA,2298,461205.375
FL,Statewide,FL,Washington County,black,NA,0.05130114948332048,NA,NA,545.375,160542.125
FL,Statewide,FL,Washington County,hispanic,NA,0.03425727540196789,NA,NA,218.875,171800.75
GA,Statewide,GA,Appling County,white,NA,0.024586036684519787,NA,NA,243.49090909090907,134472
GA,Statewide,GA,Appling County,black,NA,0.019317852146146196,NA,NA,60.705882352941174,60861.163636363635
GA,Statewide,GA,Appling County,hispanic,NA,0.007299051671197551,NA,NA,20.129032258064516,6936.872727272728
GA,Statewide,GA,Atkinson County,white,NA,0.024586036684519787,NA,NA,258.9818181818182,134472
GA,Statewide,GA,Atkinson County,black,NA,0.019317852146146196,NA,NA,85.11111111111111,60861.163636363635
GA,Statewide,GA,Atkinson County,hispanic,NA,0.007299051671197551,NA,NA,31.200000000000003,6936.872727272728
GA,Statewide,GA,Bacon County,white,NA,0.024586036684519787,NA,NA,177.8181818181818,134472
GA,Statewide,GA,Bacon County,black,NA,0.019317852146146196,NA,NA,42.5,60861.163636363635
GA,Statewide,GA,Bacon County,hispanic,NA,0.007299051671197551,NA,NA,18,6936.872727272728
GA,Statewide,GA,Baker County,white,NA,0.024586036684519787,NA,NA,206.39999999999998,134472
GA,Statewide,GA,Baker County,black,NA,0.019317852146146196,NA,NA,123.77777777777777,60861.163636363635
GA,Statewide,GA,Baker County,hispanic,NA,0.007299051671197551,NA,NA,17.142857142857142,6936.872727272728
GA,Statewide,GA,Baldwin County,white,NA,0.024586036684519787,NA,NA,848.9454545454546,134472
GA,Statewide,GA,Baldwin County,black,NA,0.019317852146146196,NA,NA,684.4363636363637,60861.163636363635
GA,Statewide,GA,Baldwin County,hispanic,NA,0.007299051671197551,NA,NA,25.058823529411768,6936.872727272728
GA,Statewide,GA,Banks County,white,NA,0.024586036684519787,NA,NA,734.1818181818181,134472
GA,Statewide,GA,Banks County,black,NA,0.019317852146146196,NA,NA,80.5090909090909,60861.163636363635
GA,Statewide,GA,Banks County,hispanic,NA,0.007299051671197551,NA,NA,23.454545454545453,6936.872727272728
GA,Statewide,GA,Barrow County,white,NA,0.024586036684519787,NA,NA,408.8888888888889,134472
GA,Statewide,GA,Barrow County,black,NA,0.019317852146146196,NA,NA,138.1132075471698,60861.163636363635
GA,Statewide,GA,Barrow County,hispanic,NA,0.007299051671197551,NA,NA,36.285714285714285,6936.872727272728
GA,Statewide,GA,Bartow County,white,NA,0.024586036684519787,NA,NA,2699.3454545454542,134472
GA,Statewide,GA,Bartow County,black,NA,0.019317852146146196,NA,NA,475.4181818181818,60861.163636363635
GA,Statewide,GA,Bartow County,hispanic,NA,0.007299051671197551,NA,NA,115.41818181818184,6936.872727272728
GA,Statewide,GA,Ben Hill County,white,NA,0.024586036684519787,NA,NA,55.199999999999996,134472
GA,Statewide,GA,Ben Hill County,black,NA,0.019317852146146196,NA,NA,36.315789473684205,60861.163636363635
GA,Statewide,GA,Ben Hill County,hispanic,NA,0.007299051671197551,NA,NA,12,6936.872727272728
GA,Statewide,GA,Berrien County,white,NA,0.024586036684519787,NA,NA,641.4545454545455,134472
GA,Statewide,GA,Berrien County,black,NA,0.019317852146146196,NA,NA,134.22222222222223,60861.163636363635
GA,Statewide,GA,Berrien County,hispanic,NA,0.007299051671197551,NA,NA,26.06896551724138,6936.872727272728
GA,Statewide,GA,Bibb County,white,NA,0.024586036684519787,NA,NA,818.6181818181818,134472
GA,Statewide,GA,Bibb County,black,NA,0.019317852146146196,NA,NA,853.3090909090909,60861.163636363635
GA,Statewide,GA,Bibb County,hispanic,NA,0.007299051671197551,NA,NA,30.521739130434785,6936.872727272728
GA,Statewide,GA,Bleckley County,white,NA,0.024586036684519787,NA,NA,370.0363636363636,134472
GA,Statewide,GA,Bleckley County,black,NA,0.019317852146146196,NA,NA,157.33333333333331,60861.163636363635
GA,Statewide,GA,Bleckley County,hispanic,NA,0.007299051671197551,NA,NA,16,6936.872727272728
GA,Statewide,GA,Brantley County,white,NA,0.024586036684519787,NA,NA,785.6727272727272,134472
GA,Statewide,GA,Brantley County,black,NA,0.019317852146146196,NA,NA,83.77777777777779,60861.163636363635
GA,Statewide,GA,Brantley County,hispanic,NA,0.007299051671197551,NA,NA,16.32,6936.872727272728
GA,Statewide,GA,Brooks County,white,NA,0.024586036684519787,NA,NA,625.5272727272727,134472
GA,Statewide,GA,Brooks County,black,NA,0.019317852146146196,NA,NA,280.3636363636364,60861.163636363635
GA,Statewide,GA,Brooks County,hispanic,NA,0.007299051671197551,NA,NA,34.56,6936.872727272728
GA,Statewide,GA,Bryan County,white,NA,0.024586036684519787,NA,NA,490.4727272727273,134472
GA,Statewide,GA,Bryan County,black,NA,0.019317852146146196,NA,NA,159.7090909090909,60861.163636363635
GA,Statewide,GA,Bryan County,hispanic,NA,0.007299051671197551,NA,NA,28.09090909090909,6936.872727272728
GA,Statewide,GA,Bulloch County,white,NA,0.024586036684519787,NA,NA,1522.4727272727273,134472
GA,Statewide,GA,Bulloch County,black,NA,0.019317852146146196,NA,NA,756.4363636363637,60861.163636363635
GA,Statewide,GA,Bulloch County,hispanic,NA,0.007299051671197551,NA,NA,51.33333333333333,6936.872727272728
GA,Statewide,GA,Burke County,white,NA,0.024586036684519787,NA,NA,255.7090909090909,134472
GA,Statewide,GA,Burke County,black,NA,0.019317852146146196,NA,NA,184.58181818181816,60861.163636363635
GA,Statewide,GA,Burke County,hispanic,NA,0.007299051671197551,NA,NA,17.4,6936.872727272728
GA,Statewide,GA,Butts County,white,NA,0.024586036684519787,NA,NA,364.5818181818182,134472
GA,Statewide,GA,Butts County,black,NA,0.019317852146146196,NA,NA,170.66666666666666,60861.163636363635
GA,Statewide,GA,Butts County,hispanic,NA,0.007299051671197551,NA,NA,18.240000000000002,6936.872727272728
GA,Statewide,GA,Calhoun County,white,NA,0.024586036684519787,NA,NA,177.1764705882353,134472
GA,Statewide,GA,Calhoun County,black,NA,0.019317852146146196,NA,NA,198.33962264150944,60861.163636363635
GA,Statewide,GA,Calhoun County,hispanic,NA,0.007299051671197551,NA,NA,19.5,6936.872727272728
GA,Statewide,GA,Camden County,white,NA,0.024586036684519787,NA,NA,468,134472
GA,Statewide,GA,Camden County,black,NA,0.019317852146146196,NA,NA,166.25454545454545,60861.163636363635
GA,Statewide,GA,Camden County,hispanic,NA,0.007299051671197551,NA,NA,37.88235294117647,6936.872727272728
GA,Statewide,GA,Candler County,white,NA,0.024586036684519787,NA,NA,274.90909090909093,134472
GA,Statewide,GA,Candler County,black,NA,0.019317852146146196,NA,NA,137.23636363636362,60861.163636363635
GA,Statewide,GA,Candler County,hispanic,NA,0.007299051671197551,NA,NA,26.333333333333336,6936.872727272728
GA,Statewide,GA,Carroll County,white,NA,0.024586036684519787,NA,NA,3197.454545454545,134472
GA,Statewide,GA,Carroll County,black,NA,0.019317852146146196,NA,NA,1157.4545454545455,60861.163636363635
GA,Statewide,GA,Carroll County,hispanic,NA,0.007299051671197551,NA,NA,111.92727272727274,6936.872727272728
GA,Statewide,GA,Catoosa County,white,NA,0.024586036684519787,NA,NA,2837.4545454545455,134472
GA,Statewide,GA,Catoosa County,black,NA,0.019317852146146196,NA,NA,257.45454545454544,60861.163636363635
GA,Statewide,GA,Catoosa County,hispanic,NA,0.007299051671197551,NA,NA,97.58490566037736,6936.872727272728
GA,Statewide,GA,Charlton County,white,NA,0.024586036684519787,NA,NA,277.9636363636364,134472
GA,Statewide,GA,Charlton County,black,NA,0.019317852146146196,NA,NA,75.39622641509433,60861.163636363635
GA,Statewide,GA,Charlton County,hispanic,NA,0.007299051671197551,NA,NA,14.399999999999999,6936.872727272728
GA,Statewide,GA,Chatham County,white,NA,0.024586036684519787,NA,NA,2437.090909090909,134472
GA,Statewide,GA,Chatham County,black,NA,0.019317852146146196,NA,NA,1874.6181818181817,60861.163636363635
GA,Statewide,GA,Chatham County,hispanic,NA,0.007299051671197551,NA,NA,174.76363636363638,6936.872727272728
GA,Statewide,GA,Chattahoochee County,white,NA,0.024586036684519787,NA,NA,38.400000000000006,134472
GA,Statewide,GA,Chattahoochee County,black,NA,0.019317852146146196,NA,NA,40.44444444444444,60861.163636363635
GA,Statewide,GA,Chattahoochee County,hispanic,NA,0.007299051671197551,NA,NA,14.399999999999999,6936.872727272728
GA,Statewide,GA,Chattooga County,white,NA,0.024586036684519787,NA,NA,1463.1272727272726,134472
GA,Statewide,GA,Chattooga County,black,NA,0.019317852146146196,NA,NA,177.60000000000002,60861.163636363635
GA,Statewide,GA,Chattooga County,hispanic,NA,0.007299051671197551,NA,NA,35.234042553191486,6936.872727272728
GA,Statewide,GA,Cherokee County,white,NA,0.024586036684519787,NA,NA,1233.8181818181818,134472
GA,Statewide,GA,Cherokee County,black,NA,0.019317852146146196,NA,NA,161.0181818181818,60861.163636363635
GA,Statewide,GA,Cherokee County,hispanic,NA,0.007299051671197551,NA,NA,66.44444444444444,6936.872727272728
GA,Statewide,GA,Clarke County,white,NA,0.024586036684519787,NA,NA,993.3818181818182,134472
GA,Statewide,GA,Clarke County,black,NA,0.019317852146146196,NA,NA,589.0909090909091,60861.163636363635
GA,Statewide,GA,Clarke County,hispanic,NA,0.007299051671197551,NA,NA,76.70588235294119,6936.872727272728
GA,Statewide,GA,Clay County,white,NA,0.024586036684519787,NA,NA,152.0769230769231,134472
GA,Statewide,GA,Clay County,black,NA,0.019317852146146196,NA,NA,82.38461538461539,60861.163636363635
GA,Statewide,GA,Clay County,hispanic,NA,0.007299051671197551,NA,NA,16.799999999999997,6936.872727272728
GA,Statewide,GA,Clayton County,white,NA,0.024586036684519787,NA,NA,178.6909090909091,134472
GA,Statewide,GA,Clayton County,black,NA,0.019317852146146196,NA,NA,579.4909090909091,60861.163636363635
GA,Statewide,GA,Clayton County,hispanic,NA,0.007299051671197551,NA,NA,41.36170212765957,6936.872727272728
GA,Statewide,GA,Clinch County,white,NA,0.024586036684519787,NA,NA,241.09090909090907,134472
GA,Statewide,GA,Clinch County,black,NA,0.019317852146146196,NA,NA,94.61538461538461,60861.163636363635
GA,Statewide,GA,Clinch County,hispanic,NA,0.007299051671197551,NA,NA,22.363636363636363,6936.872727272728
GA,Statewide,GA,Cobb County,white,NA,0.024586036684519787,NA,NA,5006.618181818181,134472
GA,Statewide,GA,Cobb County,black,NA,0.019317852146146196,NA,NA,3381.3818181818187,60861.163636363635
GA,Statewide,GA,Cobb County,hispanic,NA,0.007299051671197551,NA,NA,438.76363636363635,6936.872727272728
GA,Statewide,GA,Coffee County,white,NA,0.024586036684519787,NA,NA,992.7272727272727,134472
GA,Statewide,GA,Coffee County,black,NA,0.019317852146146196,NA,NA,318.3272727272727,60861.163636363635
GA,Statewide,GA,Coffee County,hispanic,NA,0.007299051671197551,NA,NA,70.35294117647058,6936.872727272728
GA,Statewide,GA,Colquitt County,white,NA,0.024586036684519787,NA,NA,793.5272727272727,134472
GA,Statewide,GA,Colquitt County,black,NA,0.019317852146146196,NA,NA,239.12727272727273,60861.163636363635
GA,Statewide,GA,Colquitt County,hispanic,NA,0.007299051671197551,NA,NA,68.94545454545454,6936.872727272728
GA,Statewide,GA,Columbia County,white,NA,0.024586036684519787,NA,NA,385.74545454545455,134472
GA,Statewide,GA,Columbia County,black,NA,0.019317852146146196,NA,NA,187.85454545454544,60861.163636363635
GA,Statewide,GA,Columbia County,hispanic,NA,0.007299051671197551,NA,NA,26.842105263157897,6936.872727272728
GA,Statewide,GA,Cook County,white,NA,0.024586036684519787,NA,NA,766.9090909090909,134472
GA,Statewide,GA,Cook County,black,NA,0.019317852146146196,NA,NA,300,60861.163636363635
GA,Statewide,GA,Cook County,hispanic,NA,0.007299051671197551,NA,NA,52.44444444444444,6936.872727272728
GA,Statewide,GA,Coweta County,white,NA,0.024586036684519787,NA,NA,1878.9818181818182,134472
GA,Statewide,GA,Coweta County,black,NA,0.019317852146146196,NA,NA,899.1272727272726,60861.163636363635
GA,Statewide,GA,Coweta County,hispanic,NA,0.007299051671197551,NA,NA,80.94545454545454,6936.872727272728
GA,Statewide,GA,Crawford County,white,NA,0.024586036684519787,NA,NA,229.3090909090909,134472
GA,Statewide,GA,Crawford County,black,NA,0.019317852146146196,NA,NA,140.22222222222223,60861.163636363635
GA,Statewide,GA,Crawford County,hispanic,NA,0.007299051671197551,NA,NA,13.6,6936.872727272728
GA,Statewide,GA,Crisp County,white,NA,0.024586036684519787,NA,NA,522.5454545454545,134472
GA,Statewide,GA,Crisp County,black,NA,0.019317852146146196,NA,NA,274.90909090909093,60861.163636363635
GA,Statewide,GA,Crisp County,hispanic,NA,0.007299051671197551,NA,NA,31.46666666666667,6936.872727272728
GA,Statewide,GA,Dade County,white,NA,0.024586036684519787,NA,NA,697.9636363636364,134472
GA,Statewide,GA,Dade County,black,NA,0.019317852146146196,NA,NA,49.81132075471698,60861.163636363635
GA,Statewide,GA,Dade County,hispanic,NA,0.007299051671197551,NA,NA,26.153846153846153,6936.872727272728
GA,Statewide,GA,Dawson County,white,NA,0.024586036684519787,NA,NA,1159.1999999999998,134472
GA,Statewide,GA,Dawson County,black,NA,0.019317852146146196,NA,NA,34.13333333333333,60861.163636363635
GA,Statewide,GA,Dawson County,hispanic,NA,0.007299051671197551,NA,NA,36,6936.872727272728
GA,Statewide,GA,Decatur County,white,NA,0.024586036684519787,NA,NA,690.1090909090909,134472
GA,Statewide,GA,Decatur County,black,NA,0.019317852146146196,NA,NA,401.8909090909091,60861.163636363635
GA,Statewide,GA,Decatur County,hispanic,NA,0.007299051671197551,NA,NA,34.63636363636363,6936.872727272728
GA,Statewide,GA,Dekalb County,white,NA,0.024586036684519787,NA,NA,285.6,134472
GA,Statewide,GA,Dekalb County,black,NA,0.019317852146146196,NA,NA,777.3818181818182,60861.163636363635
GA,Statewide,GA,Dekalb County,hispanic,NA,0.007299051671197551,NA,NA,52.52830188679245,6936.872727272728
GA,Statewide,GA,Dodge County,white,NA,0.024586036684519787,NA,NA,339.05454545454546,134472
GA,Statewide,GA,Dodge County,black,NA,0.019317852146146196,NA,NA,122.39999999999999,60861.163636363635
GA,Statewide,GA,Dodge County,hispanic,NA,0.007299051671197551,NA,NA,16.42105263157895,6936.872727272728
GA,Statewide,GA,Dooly County,white,NA,0.024586036684519787,NA,NA,382.6909090909091,134472
GA,Statewide,GA,Dooly County,black,NA,0.019317852146146196,NA,NA,220.66666666666669,60861.163636363635
GA,Statewide,GA,Dooly County,hispanic,NA,0.007299051671197551,NA,NA,43.07692307692308,6936.872727272728
GA,Statewide,GA,Dougherty County,white,NA,0.024586036684519787,NA,NA,999.4909090909091,134472
GA,Statewide,GA,Dougherty County,black,NA,0.019317852146146196,NA,NA,1075.8545454545456,60861.163636363635
GA,Statewide,GA,Dougherty County,hispanic,NA,0.007299051671197551,NA,NA,35.45454545454545,6936.872727272728
GA,Statewide,GA,Douglas County,white,NA,0.024586036684519787,NA,NA,2155.2,134472
GA,Statewide,GA,Douglas County,black,NA,0.019317852146146196,NA,NA,1629.6000000000001,60861.163636363635
GA,Statewide,GA,Douglas County,hispanic,NA,0.007299051671197551,NA,NA,182.1818181818182,6936.872727272728
GA,Statewide,GA,Early County,white,NA,0.024586036684519787,NA,NA,147.7090909090909,134472
GA,Statewide,GA,Early County,black,NA,0.019317852146146196,NA,NA,127.24528301886792,60861.163636363635
GA,Statewide,GA,Early County,hispanic,NA,0.007299051671197551,NA,NA,14.181818181818183,6936.872727272728
